x,y,z,label,model
0.019371,0.034738,5.70E-05,1,fossil1
0.014064,0.005332,-0.02765,1,fossil1
0.092411,-0.004623,-0.012756,1,fossil1
0.00168,-0.004574,-0.026173,1,fossil1
-0.077194,-0.022562,0.020919,1,fossil1
0.003704,0.010277,0.015603,1,fossil1
-0.001932,-0.005451,-0.021812,1,fossil1
0.044286,-0.001641,-0.034839,1,fossil1
-0.04875,0.035817,0.008023,1,fossil1
-0.055173,0.042352,0.025936,1,fossil1
0.022372,-0.205622,-0.006316,1,fossil1
-0.06012,-0.804588,0.350598,1,fossil1
0.170316,-0.667576,0.750273,1,fossil1
-0.234545,2.037204,-0.273201,1,fossil1
0.079632,-1.988431,-0.077778,1,fossil1
-0.19144,1.925617,0.175924,1,fossil1
0.179572,-2.230253,0.102139,1,fossil1
-0.23011,2.134869,-0.163489,1,fossil1
0.2423,-2.174388,0.31671,1,fossil1
-0.348213,2.259751,-0.106382,1,fossil1
0.296819,-1.964723,0.68215,1,fossil1
-0.235133,2.050854,-0.695022,1,fossil1
0.341469,-1.395389,0.786363,1,fossil1
-0.404673,1.927853,-1.065585,1,fossil1
0.329379,-0.869504,1.050482,1,fossil1
-0.116983,1.043368,-1.592644,1,fossil1
0.280518,-0.397077,1.006463,1,fossil1
0.016104,0.14111,-1.31642,1,fossil1
0.106968,0.390426,1.022233,1,fossil1
0.051428,-0.536465,-1.009777,1,fossil1
-0.120143,1.284862,0.879059,1,fossil1
-0.049232,-1.435984,-0.650686,1,fossil1
-0.094374,1.673742,0.597791,1,fossil1
0.064781,-1.777626,-0.39291,1,fossil1
-0.128293,2.232429,0.329095,1,fossil1
0.01758,-2.095878,0.11125,1,fossil1
-0.164159,2.107791,-0.165037,1,fossil1
0.201241,-2.398229,0.234019,1,fossil1
-0.195958,2.268656,-0.489482,1,fossil1
0.14305,-2.263335,0.535245,1,fossil1
-0.079711,1.917454,-0.984509,1,fossil1
0.316148,-1.902876,0.727583,1,fossil1
-0.361381,1.335831,-0.416161,1,fossil1
0.38993,-1.397524,0.839065,1,fossil1
-0.435052,1.056202,-0.399588,1,fossil1
0.345281,-0.782693,0.950063,1,fossil1
-0.422226,0.342324,-1.025553,1,fossil1
0.321822,-0.274334,0.903328,1,fossil1
-0.204228,-0.27861,-1.308891,1,fossil1
0.183472,0.503878,0.801212,1,fossil1
0.021577,-0.828797,-1.144015,1,fossil1
0.131121,1.142612,0.726295,1,fossil1
0.047842,-1.319879,-0.855684,1,fossil1
-0.223325,1.699712,0.560286,1,fossil1
0.192691,-1.778015,-0.481931,1,fossil1
-0.133617,2.166702,0.303058,1,fossil1
0.053717,-2.147222,0.162172,1,fossil1
-0.153037,2.104095,-0.161369,1,fossil1
0.170639,-2.248874,0.228899,1,fossil1
-0.203736,2.400623,-0.484833,1,fossil1
0.191137,-2.314668,0.549531,1,fossil1
-0.049266,1.993623,-0.846076,1,fossil1
0.351725,-1.939685,0.708636,1,fossil1
-0.356417,1.606424,-0.348625,1,fossil1
0.36076,-1.349892,0.764113,1,fossil1
-0.448571,1.766507,-0.673789,1,fossil1
0.299819,-0.936252,1.072962,1,fossil1
-0.104025,1.243442,-1.68531,1,fossil1
0.241123,-0.446107,1.046992,1,fossil1
0.054004,0.348766,-1.353273,1,fossil1
0.063892,0.271321,1.114454,1,fossil1
-0.061535,-0.582243,-0.988786,1,fossil1
-0.042585,1.202532,0.923717,1,fossil1
-0.083573,-1.420059,-0.540566,1,fossil1
0.093495,1.676233,0.511674,1,fossil1
-0.129274,-1.962262,-0.430241,1,fossil1
-0.039365,1.76308,0.230281,1,fossil1
0.107483,-2.239119,-0.36252,1,fossil1
-0.13882,2.18621,-0.136015,1,fossil1
0.215541,-2.343983,0.015055,1,fossil1
-0.177083,2.179142,-0.27496,1,fossil1
0.210145,-2.198224,0.334043,1,fossil1
-0.36162,2.033278,-0.213418,1,fossil1
0.206879,-2.236292,0.60045,1,fossil1
-0.001714,1.677056,-1.10537,1,fossil1
0.301378,-1.94899,0.78379,1,fossil1
-0.34194,1.782116,-0.326339,1,fossil1
0.416776,-1.585583,0.825123,1,fossil1
-0.215456,2.072682,-1.427778,1,fossil1
0.213812,-1.13429,1.114839,1,fossil1
-0.119703,0.666979,-1.229586,1,fossil1
0.264461,-0.53223,1.086532,1,fossil1
-0.414704,-0.192792,-0.64325,1,fossil1
0.30722,-0.220412,0.901499,1,fossil1
-0.133091,-0.00236,-1.426743,1,fossil1
0.081125,0.326505,1.088217,1,fossil1
0.038265,-0.560685,-1.006415,1,fossil1
-0.100317,1.173602,0.958797,1,fossil1
-0.084717,-1.45959,-0.543233,1,fossil1
-0.003145,-0.021369,-0.046446,1,fossil1
-0.016796,-0.061002,0.010468,1,fossil1
-0.057567,-0.077111,-0.059331,1,fossil1
0.037611,-0.061496,0.063179,1,fossil1
-0.001326,-0.069978,-0.017494,1,fossil1
0.006894,-0.073987,0.020257,1,fossil1
-0.031118,-0.008365,-0.021914,1,fossil1
0.066629,-0.008562,-0.048936,1,fossil1
0.008734,-0.007446,0.017365,1,fossil1
0.031356,0.01625,-0.024939,1,fossil1
-0.030058,-0.04551,-0.01472,1,fossil1
0.00341,-0.059819,-0.050972,1,fossil1
0.035827,-0.107381,0.020638,1,fossil1
-0.020902,-0.12812,0.035336,1,fossil1
-0.085996,1.34473,-0.106032,1,fossil1
-0.270912,1.496748,-0.386115,1,fossil1
-0.276302,-0.267894,-0.984478,1,fossil1
0.176235,-0.616157,1.154177,1,fossil1
-0.350403,0.647452,-1.34652,1,fossil1
0.196793,-0.495151,1.146086,1,fossil1
-0.077734,0.154299,-1.18727,1,fossil1
0.127964,0.223097,1.12249,1,fossil1
-0.080585,-0.756615,-0.920081,1,fossil1
-0.095853,0.957001,1.072783,1,fossil1
-0.155263,-1.492238,-0.625246,1,fossil1
0.043722,1.422757,0.565414,1,fossil1
-0.071021,-1.988802,-0.491519,1,fossil1
-0.039057,1.729409,0.459968,1,fossil1
0.076913,-2.341765,-0.296515,1,fossil1
-0.18885,2.077768,0.006033,1,fossil1
0.215174,-2.431613,-0.052481,1,fossil1
-0.242629,2.05373,-0.112636,1,fossil1
0.213463,-2.326028,0.348554,1,fossil1
-0.329887,2.047003,-0.155856,1,fossil1
0.301264,-2.207861,0.610147,1,fossil1
-0.05839,1.601665,-1.057635,1,fossil1
0.294174,-1.998183,0.783527,1,fossil1
-0.332243,1.653012,-0.369374,1,fossil1
0.384089,-1.598294,0.834575,1,fossil1
-0.190479,1.896138,-1.381141,1,fossil1
0.209271,-1.183045,1.231703,1,fossil1
-0.263887,0.427651,-0.879504,1,fossil1
0.249982,-0.712267,1.068637,1,fossil1
-0.419145,0.096253,-0.922513,1,fossil1
0.309068,-0.500088,1.039035,1,fossil1
-0.002877,0.262828,-1.407862,1,fossil1
0.079265,0.128412,1.17979,1,fossil1
-0.164381,-0.931808,-0.787035,1,fossil1
0.140261,0.716806,0.919473,1,fossil1
-0.20189,-1.338582,-0.864375,1,fossil1
0.148841,1.005735,0.704228,1,fossil1
0.136775,-1.307345,-0.88203,1,fossil1
-0.106963,1.592849,0.667359,1,fossil1
-0.012253,-1.940685,-0.408927,1,fossil1
-0.166713,1.884133,0.533005,1,fossil1
0.114596,-2.289462,-0.290491,1,fossil1
-0.160412,2.05646,0.050468,1,fossil1
0.200047,-2.276815,0.034615,1,fossil1
-0.281358,1.964162,-0.02588,1,fossil1
0.157293,-2.269663,0.287682,1,fossil1
-0.158692,2.357844,-0.431336,1,fossil1
0.225506,-2.303034,0.402848,1,fossil1
-0.297343,2.167218,0.021852,1,fossil1
0.309463,-2.123327,0.624024,1,fossil1
-0.122513,1.678592,-1.248415,1,fossil1
0.190755,-2.038594,0.794544,1,fossil1
-0.352889,1.0847,-0.582805,1,fossil1
0.327054,-1.474565,0.940636,1,fossil1
-0.458326,1.783327,-0.750378,1,fossil1
0.262492,-1.149243,1.183569,1,fossil1
0.049286,1.041912,-1.590185,1,fossil1
0.157205,-0.585121,1.199319,1,fossil1
-0.355706,-0.291045,-0.616471,1,fossil1
0.366644,-0.321855,0.94783,1,fossil1
-0.079646,0.015272,-1.374676,1,fossil1
0.07361,0.235027,1.174572,1,fossil1
-0.046378,-0.785196,-0.920525,1,fossil1
0.012926,0.875985,1.039606,1,fossil1
-0.335317,-1.415034,-0.681934,1,fossil1
0.076177,1.062852,0.675963,1,fossil1
0.129121,-1.383629,-0.905612,1,fossil1
-0.130993,1.578813,0.663198,1,fossil1
-0.056474,-1.915768,-0.379464,1,fossil1
0.022886,1.659403,0.510177,1,fossil1
0.193721,-2.148374,-0.541045,1,fossil1
-0.107872,1.867066,0.334655,1,fossil1
0.034851,-2.192732,0.088745,1,fossil1
-0.017341,2.257084,-0.116164,1,fossil1
0.223479,-2.440161,0.015947,1,fossil1
-0.215293,1.918398,-0.078208,1,fossil1
0.145931,-2.260627,0.292379,1,fossil1
-0.160269,2.19933,-0.37413,1,fossil1
0.238115,-2.324011,0.378996,1,fossil1
-0.339659,2.22602,0.093353,1,fossil1
0.27852,-2.142882,0.619403,1,fossil1
-0.063924,1.624341,-1.201244,1,fossil1
0.284746,-1.938731,0.78863,1,fossil1
-0.342716,1.953233,-0.422507,1,fossil1
0.293108,-1.721467,0.829833,1,fossil1
-0.056316,1.180865,-1.470795,1,fossil1
0.005536,1.009082,0.355346,1,fossil1
-0.133788,-0.164492,-1.127312,1,fossil1
0.20531,0.031084,1.000405,1,fossil1
-0.158293,-0.69497,-0.978876,1,fossil1
0.082103,1.279616,0.825514,1,fossil1
-0.073241,-1.877159,-0.552687,1,fossil1
-0.104462,2.037359,0.281083,1,fossil1
0.086826,-2.391888,0.039381,1,fossil1
-0.239769,2.200961,-0.179683,1,fossil1
0.235987,-1.948726,0.737789,1,fossil1
-0.123468,1.640125,-1.15285,1,fossil1
0.211456,-0.98902,1.130162,1,fossil1
-0.312874,0.181631,-1.005733,1,fossil1
0.223097,0.196051,1.0007,1,fossil1
-0.063503,-0.68346,-1.061222,1,fossil1
0.078016,1.255775,0.761826,1,fossil1
-0.036748,-1.69462,-0.759493,1,fossil1
-0.053221,1.932996,0.379504,1,fossil1
0.046234,-2.199963,0.028215,1,fossil1
-0.188488,2.197082,-0.135809,1,fossil1
0.162748,-2.281345,0.444819,1,fossil1
-0.059352,1.808109,-0.855724,1,fossil1
0.216531,-1.789132,0.824146,1,fossil1
-0.265717,1.753961,-0.99517,1,fossil1
0.383241,-0.731609,0.944175,1,fossil1
-0.348643,-0.229591,-0.734255,1,fossil1
0.079944,0.301377,1.044205,1,fossil1
0.026124,-0.74208,-1.111115,1,fossil1
0.171767,1.182347,0.69584,1,fossil1
-0.025228,-1.852612,-0.64703,1,fossil1
-0.034893,1.889546,0.411102,1,fossil1
-0.043622,-2.247748,-0.030384,1,fossil1
-0.143714,2.199841,-0.118491,1,fossil1
0.212086,-2.247229,0.31108,1,fossil1
-0.306875,2.200123,-0.07312,1,fossil1
0.289315,-1.899123,0.653252,1,fossil1
-0.213042,1.038639,-0.94497,1,fossil1
0.199196,-1.159251,1.110275,1,fossil1
0.065075,1.18936,-1.727225,1,fossil1
0.273392,-0.305156,1.054663,1,fossil1
-0.268767,-0.571155,-1.118321,1,fossil1
0.102973,0.831175,0.997607,1,fossil1
-0.096274,-1.362534,-0.572676,1,fossil1
-0.107316,1.751058,0.613794,1,fossil1
0.153672,-2.005321,-0.521069,1,fossil1
-0.135334,2.0867,0.082793,1,fossil1
0.137005,-2.390612,0.047682,1,fossil1
-0.119311,2.411671,-0.42472,1,fossil1
0.209354,-2.211884,0.624616,1,fossil1
-0.133234,1.917639,-1.21178,1,fossil1
0.285126,-1.719405,0.830134,1,fossil1
-0.363246,1.896554,-0.860867,1,fossil1
0.357761,-0.74034,0.962669,1,fossil1
-0.38371,-0.248566,-0.661294,1,fossil1
0.17617,0.169772,1.059499,1,fossil1
-0.062302,-0.730132,-0.925382,1,fossil1
0.080068,1.293338,0.820639,1,fossil1
0.16844,-1.39292,-0.862035,1,fossil1
0.141815,1.718742,0.356241,1,fossil1
0.04203,-2.344596,-0.108379,1,fossil1
-0.12983,2.134032,-0.030396,1,fossil1
0.234731,-2.272968,0.271216,1,fossil1
-0.285449,2.284065,0.066568,1,fossil1
0.305806,-1.916194,0.693851,1,fossil1
-0.353198,1.395213,-0.404494,1,fossil1
0.272593,-1.305292,1.022956,1,fossil1
-0.176553,0.532546,-1.177247,1,fossil1
0.202297,-0.463023,1.171672,1,fossil1
0.096347,0.349814,-1.532097,1,fossil1
0.238486,0.66793,0.866136,1,fossil1
-0.210912,-1.475388,-0.841994,1,fossil1
0.094819,1.583324,0.567028,1,fossil1
0.054595,-1.892647,-0.421548,1,fossil1
-0.115871,2.137437,0.380555,1,fossil1
0.134978,-2.183215,0.057682,1,fossil1
-0.114529,2.253333,-0.192935,1,fossil1
0.285566,-2.194866,0.324187,1,fossil1
-0.061018,1.973813,-0.824419,1,fossil1
0.258429,-1.940614,0.803447,1,fossil1
-0.003176,1.221721,-1.478231,1,fossil1
0.201223,-1.146023,1.250762,1,fossil1
-0.017992,1.295029,-1.765246,1,fossil1
0.376861,-0.347983,1.026037,1,fossil1
-0.299918,-0.462579,-1.141571,1,fossil1
0.196626,0.799115,0.916532,1,fossil1
-0.147228,-1.437564,-0.531713,1,fossil1
-0.044135,1.617315,0.633413,1,fossil1
0.12498,-1.823009,-0.436389,1,fossil1
-0.034902,1.979731,0.257597,1,fossil1
0.267083,-2.328083,0.002243,1,fossil1
-0.066831,2.485545,-0.371297,1,fossil1
0.251891,-2.26694,0.447017,1,fossil1
-0.048582,1.709475,-1.012913,1,fossil1
0.291354,-1.953135,0.868658,1,fossil1
-0.037672,1.490722,-1.528879,1,fossil1
0.232155,-1.03985,1.244383,1,fossil1
0.143897,1.379813,-1.854352,1,fossil1
0.3209,-0.426094,1.118322,1,fossil1
-0.124132,0.362169,0.021511,1,fossil1
0.070842,0.453149,-0.078342,1,fossil1
0.002127,-0.037166,-0.009245,1,fossil1
-0.007758,-0.070448,0.028347,1,fossil1
-0.01261,-0.063959,-0.004292,1,fossil1
-0.022731,0.111682,0.114376,1,fossil1
0.085641,0.228799,-0.300534,1,fossil1
0.236156,-1.446128,-0.257184,1,fossil1
0.129158,0.164865,1.046512,1,fossil1
-0.084896,0.240903,-1.147796,1,fossil1
0.127642,0.213319,1.041007,1,fossil1
-0.080668,-0.608322,-0.892745,1,fossil1
0.011441,1.447654,0.866948,1,fossil1
0.134478,-1.41799,-0.829906,1,fossil1
0.050887,1.881004,0.423441,1,fossil1
0.020609,-2.152616,-0.061137,1,fossil1
-0.147752,2.211498,-0.115914,1,fossil1
0.228025,-2.178975,0.311894,1,fossil1
-0.291922,2.265786,-0.006045,1,fossil1
0.307209,-1.823273,0.696037,1,fossil1
-0.366645,1.270744,-0.414022,1,fossil1
0.172793,-1.228992,0.983862,1,fossil1
-0.229917,0.626797,-1.092403,1,fossil1
0.203117,-0.389542,1.179501,1,fossil1
-0.003377,0.338459,-1.353764,1,fossil1
0.149135,0.560866,1.089973,1,fossil1
0.0189,-0.839671,-1.11408,1,fossil1
0.117423,1.220751,0.702675,1,fossil1
-0.035543,-1.803692,-0.660537,1,fossil1
-0.071948,1.909267,0.515756,1,fossil1
-0.000365,-2.203293,-0.036181,1,fossil1
-0.001925,2.284316,-0.092132,1,fossil1
0.200334,-2.223828,0.263696,1,fossil1
-0.298923,2.291218,-0.154836,1,fossil1
0.232838,-1.979633,0.690926,1,fossil1
-0.27657,2.106989,-1.01931,1,fossil1
0.304143,-1.641436,0.816334,1,fossil1
-0.277347,2.104807,-1.189214,1,fossil1
0.32073,-0.859096,1.103358,1,fossil1
-0.134325,1.229571,-1.583918,1,fossil1
0.331079,-0.283414,1.009354,1,fossil1
-0.179088,-0.040641,-1.356798,1,fossil1
0.163342,0.547615,0.948398,1,fossil1
-0.041786,-0.849724,-1.154079,1,fossil1
0.131125,1.17098,0.640038,1,fossil1
0.079251,-1.391854,-0.784107,1,fossil1
0.015434,1.800991,0.473989,1,fossil1
0.0618,-2.151346,-0.467694,1,fossil1
-0.050284,2.282092,0.045592,1,fossil1
0.185736,-2.370674,0.019866,1,fossil1
-0.101113,2.588135,-0.388133,1,fossil1
0.162534,-2.17845,0.502635,1,fossil1
-0.022434,2.017137,-0.878848,1,fossil1
0.242796,-1.876302,0.842153,1,fossil1
-0.266515,1.080529,-0.883585,1,fossil1
0.175966,-1.153465,1.041372,1,fossil1
-0.283037,0.349918,-0.644519,1,fossil1
0.181914,-0.460586,1.116423,1,fossil1
-0.334995,-0.16607,-0.707387,1,fossil1
0.096626,0.215955,1.066468,1,fossil1
-0.239312,-0.851356,-0.713965,1,fossil1
-0.001713,1.014452,1.054179,1,fossil1
-0.185278,-1.379297,-0.524611,1,fossil1
0.029683,1.776103,0.574507,1,fossil1
-0.037358,-1.663346,-0.364399,1,fossil1
-0.163238,2.256994,0.433237,1,fossil1
-0.002707,-2.098707,0.114724,1,fossil1
-0.216441,2.067013,0.029968,1,fossil1
0.202059,-2.180589,0.27604,1,fossil1
-0.289799,2.252478,-0.161709,1,fossil1
0.170989,-2.015258,0.651056,1,fossil1
-0.229986,1.840623,-1.2267,1,fossil1
0.215755,-1.817012,0.805348,1,fossil1
-0.044095,1.496791,-1.562079,1,fossil1
0.135882,-1.048769,1.223876,1,fossil1
-0.123622,0.804451,-1.235659,1,fossil1
0.097538,-0.468711,1.180248,1,fossil1
-0.355126,-0.131278,-0.772826,1,fossil1
0.058269,0.202675,1.10155,1,fossil1
-0.304657,-0.827272,-0.740306,1,fossil1
0.129678,0.922219,0.970737,1,fossil1
-0.306467,-1.37829,-0.679401,1,fossil1
-0.002835,1.441238,0.635481,1,fossil1
-0.194947,-1.817945,-0.631805,1,fossil1
0.083441,1.813108,0.453952,1,fossil1
0.109591,-2.115635,-0.521757,1,fossil1
-0.190212,2.184625,0.177893,1,fossil1
0.151556,-2.30925,0.013162,1,fossil1
-0.193376,2.316041,-0.242916,1,fossil1
0.231977,-2.15432,0.294538,1,fossil1
-0.388057,2.282845,0.114113,1,fossil1
0.244039,-1.922125,0.672779,1,fossil1
-0.249294,2.335317,-0.832281,1,fossil1
0.27587,-1.551359,0.792831,1,fossil1
-0.187455,2.054871,-1.551449,1,fossil1
0.162492,-1.034267,1.171972,1,fossil1
-0.102674,0.860722,-1.387953,1,fossil1
0.14639,-0.470402,1.185746,1,fossil1
-0.409582,-0.344169,-0.648535,1,fossil1
0.183403,0.068528,1.020456,1,fossil1
-0.402802,-0.748187,-0.878935,1,fossil1
0.20343,0.797911,0.775846,1,fossil1
0.028832,0.023727,0.062302,1,fossil1
0.055742,-0.018807,-0.004553,1,fossil1
-0.006416,-0.018949,0.014208,1,fossil1
-0.029703,-0.019319,0.046239,1,fossil1
0.007729,0.003925,0.012317,1,fossil1
-0.006809,0.048528,0.02597,1,fossil1
-0.059221,0.019786,0.085018,1,fossil1
-0.084961,1.322513,-0.228359,1,fossil1
-0.127923,0.966865,-1.265267,1,fossil1
0.269984,-2.088245,0.540831,1,fossil1
-0.222216,2.138834,-0.079791,1,fossil1
0.156411,-2.247277,0.281142,1,fossil1
-0.314206,2.163385,-0.303732,1,fossil1
0.210907,-2.263946,0.639138,1,fossil1
-0.207964,1.799813,-0.994652,1,fossil1
0.196644,-1.866436,0.893475,1,fossil1
-0.129879,1.473861,-1.294231,1,fossil1
0.202204,-1.196726,1.170171,1,fossil1
-0.122859,0.916412,-1.245204,1,fossil1
0.142179,-0.532046,1.29495,1,fossil1
-0.235932,0.015867,-0.901383,1,fossil1
0.131164,0.150849,1.145002,1,fossil1
-0.258173,-0.817139,-0.744801,1,fossil1
0.042768,0.908685,1.076193,1,fossil1
-0.162717,-1.483247,-0.617398,1,fossil1
0.028688,1.57908,0.702182,1,fossil1
-0.17971,-1.9397,-0.402777,1,fossil1
-0.075943,1.913983,0.539188,1,fossil1
0.008009,-2.28533,-0.126641,1,fossil1
-0.01897,2.348027,-0.095876,1,fossil1
0.119311,-2.362469,0.132022,1,fossil1
-0.180642,2.436169,-0.376207,1,fossil1
0.243016,-2.307223,0.481242,1,fossil1
-0.284114,2.220872,-0.270989,1,fossil1
0.241562,-1.975624,0.737662,1,fossil1
-0.24202,2.056247,-0.453055,1,fossil1
0.353217,-1.64864,0.817652,1,fossil1
-0.326731,2.027519,-1.08197,1,fossil1
0.280051,-1.110981,1.224798,1,fossil1
0.032891,1.235207,-1.706109,1,fossil1
0.196538,-0.568989,1.307703,1,fossil1
-0.172197,0.146437,-0.970213,1,fossil1
0.133091,0.102638,1.11016,1,fossil1
-0.242336,-0.879418,-0.769454,1,fossil1
0.183727,0.739848,0.927708,1,fossil1
-0.217857,-1.321018,-0.831536,1,fossil1
0.114772,1.107721,0.622598,1,fossil1
0.023667,-1.753868,-0.715802,1,fossil1
0.038212,1.598503,0.450885,1,fossil1
0.148614,-2.121457,-0.524484,1,fossil1
-0.10284,2.092567,0.146057,1,fossil1
0.238404,-2.266667,0.033964,1,fossil1
-0.21342,2.063964,-0.007886,1,fossil1
0.174563,-2.261014,0.280718,1,fossil1
-0.283324,2.118589,-0.14744,1,fossil1
0.154579,-2.244638,0.637036,1,fossil1
-0.106336,1.698691,-0.964359,1,fossil1
0.199573,-1.973263,0.843032,1,fossil1
-0.370254,1.556714,-0.282528,1,fossil1
0.321304,-1.539774,0.887191,1,fossil1
-0.338051,2.116764,-1.06029,1,fossil1
0.194396,-1.06868,1.203506,1,fossil1
0.069959,1.266411,-1.712001,1,fossil1
0.204748,-0.529431,1.301982,1,fossil1
-0.189063,0.148613,-1.041662,1,fossil1
0.15042,0.151183,1.124608,1,fossil1
-0.24684,-0.855947,-0.745659,1,fossil1
0.121715,0.865642,1.003864,1,fossil1
-0.243511,-1.525849,-0.603792,1,fossil1
0.012939,1.463307,0.625216,1,fossil1
-0.110502,-1.953927,-0.589561,1,fossil1
0.07906,1.76351,0.457845,1,fossil1
0.092856,-2.183455,-0.436572,1,fossil1
-0.177485,2.060339,0.209558,1,fossil1
0.206549,-2.396426,0.011718,1,fossil1
-0.254606,2.007091,-0.038961,1,fossil1
0.216642,-2.211039,0.33147,1,fossil1
-0.270056,2.125538,-0.111272,1,fossil1
0.225011,-2.207851,0.644266,1,fossil1
-0.022647,1.659397,-1.090697,1,fossil1
0.296833,-2.042167,0.8366,1,fossil1
-0.372005,1.130057,-0.482817,1,fossil1
0.361926,-1.338975,0.883015,1,fossil1
-0.412195,1.039505,-0.287854,1,fossil1
0.349649,-0.838665,1.038131,1,fossil1
-0.20253,1.152597,-1.542908,1,fossil1
0.270326,-0.451975,1.222058,1,fossil1
-0.020508,0.308618,-1.192595,1,fossil1
0.111171,0.074627,1.126762,1,fossil1
-0.24946,-1.057421,-0.673197,1,fossil1
0.173004,0.746107,1.027994,1,fossil1
-0.206096,-1.350681,-0.756524,1,fossil1
0.105403,1.265782,0.634837,1,fossil1
-0.045939,-1.810581,-0.72783,1,fossil1
0.014975,1.635727,0.458543,1,fossil1
0.176111,-2.205825,-0.482871,1,fossil1
-0.075052,2.040554,0.187716,1,fossil1
0.185035,-2.309687,0.023127,1,fossil1
-0.256827,2.062562,0.048265,1,fossil1
0.132945,-2.284574,0.303869,1,fossil1
0.031189,-0.139952,0.025678,1,fossil1
-0.011312,-0.053132,0.020383,1,fossil1
0.030851,-0.019251,0.033645,1,fossil1
0.02089,0.009762,6.80E-05,1,fossil1
0.020745,-0.036935,0.000134,1,fossil1
0.010698,-0.101021,0.069623,1,fossil1
0.00056,-0.051638,0.025633,1,fossil1
0.028738,-0.002506,0.001513,1,fossil1
0.069862,0.025789,0.019955,1,fossil1
0.002963,-0.10332,-0.002668,1,fossil1
-0.110185,1.289771,-0.054809,1,fossil1
-0.272497,1.494188,-0.336688,1,fossil1
-0.220868,-0.357441,-1.006138,1,fossil1
0.216264,-0.569648,1.202153,1,fossil1
-0.293454,0.767494,-1.362473,1,fossil1
0.160867,-0.600472,1.220664,1,fossil1
-0.231588,-0.03491,-0.964729,1,fossil1
0.074447,0.062853,1.106477,1,fossil1
-0.219842,-0.786583,-0.835353,1,fossil1
0.061467,0.924035,1.062301,1,fossil1
-0.2083,-1.535594,-0.602581,1,fossil1
0.067025,1.525732,0.621499,1,fossil1
-0.141847,-1.95126,-0.487467,1,fossil1
-0.083925,1.959005,0.48317,1,fossil1
-0.030509,-2.312574,-0.172765,1,fossil1
-0.067583,2.143777,-0.06613,1,fossil1
0.149303,-2.432691,0.009152,1,fossil1
-0.175864,2.368036,-0.246522,1,fossil1
0.274892,-2.267683,0.367406,1,fossil1
-0.371373,2.150743,0.086522,1,fossil1
0.262664,-2.135446,0.664981,1,fossil1
-0.1984,1.896977,-1.112772,1,fossil1
0.262805,-1.840705,0.842625,1,fossil1
0.011932,1.406785,-1.481832,1,fossil1
0.240486,-1.23196,1.151249,1,fossil1
-0.200968,0.560744,-1.065116,1,fossil1
0.160393,-0.678279,1.188187,1,fossil1
-0.408838,-0.296412,-0.617432,1,fossil1
0.214217,0.002361,0.969861,1,fossil1
-0.355104,-0.801662,-0.858324,1,fossil1
0.193642,0.676854,0.781528,1,fossil1
-0.094508,-1.099161,-1.02093,1,fossil1
0.124222,1.074223,0.724172,1,fossil1
0.010416,-1.331897,-0.738881,1,fossil1
-0.202988,1.561451,0.718968,1,fossil1
0.022353,-1.874311,-0.339183,1,fossil1
-0.179933,2.028625,0.420549,1,fossil1
-0.017555,-2.280437,0.045687,1,fossil1
-0.100981,2.189595,-0.129589,1,fossil1
0.175521,-2.482681,-0.006147,1,fossil1
-0.171373,2.222578,-0.285685,1,fossil1
0.222279,-2.296736,0.262232,1,fossil1
-0.344769,2.00515,-0.046505,1,fossil1
0.165652,-2.353505,0.599592,1,fossil1
-0.038753,1.763879,-1.073538,1,fossil1
0.232063,-2.00826,0.73909,1,fossil1
-0.40907,1.671463,-0.32912,1,fossil1
0.380457,-1.52754,0.835483,1,fossil1
-0.357219,2.023429,-1.24125,1,fossil1
0.195348,-1.183977,1.275892,1,fossil1
-0.166464,0.682868,-1.26878,1,fossil1
0.19336,-0.635657,1.118958,1,fossil1
-0.469334,-0.333489,-0.619209,1,fossil1
0.259783,-0.239819,0.940429,1,fossil1
-0.312568,-0.443105,-1.210082,1,fossil1
0.21416,0.394539,0.861834,1,fossil1
-0.020477,-0.921556,-1.101868,1,fossil1
0.060411,1.11414,0.82097,1,fossil1
0.012507,-1.33771,-0.690366,1,fossil1
-0.192537,1.509598,0.677094,1,fossil1
0.044081,-1.856339,-0.351314,1,fossil1
-0.169601,2.009767,0.484766,1,fossil1
-0.00878,-2.241873,0.075793,1,fossil1
-0.085641,2.258581,-0.171962,1,fossil1
0.14956,-2.476219,0.12621,1,fossil1
-0.209884,2.38719,-0.482927,1,fossil1
0.278437,-2.259648,0.478576,1,fossil1
-0.342785,2.204981,-0.18426,1,fossil1
0.278465,-2.003465,0.737165,1,fossil1
-0.379534,1.948153,-0.591616,1,fossil1
0.441271,-1.649511,0.808245,1,fossil1
-0.40055,2.024563,-1.025465,1,fossil1
0.272154,-1.077662,1.13755,1,fossil1
-0.012768,1.290901,-1.792705,1,fossil1
0.176089,-0.630711,1.226135,1,fossil1
-0.047616,0.301968,-1.222361,1,fossil1
0.009986,0.158998,1.140187,1,fossil1
-0.170965,-0.91372,-0.754048,1,fossil1
0.034779,0.822904,0.97636,1,fossil1
-0.247647,-1.41054,-0.660438,1,fossil1
0.022591,1.066855,0.568321,1,fossil1
0.028336,-1.79506,-0.804191,1,fossil1
-0.069194,1.597755,0.458652,1,fossil1
0.16331,-2.001504,-0.513214,1,fossil1
-0.248817,1.955383,0.3241,1,fossil1
0.10589,-2.215899,0.058718,1,fossil1
