x,y,z,label,model
0.07085237432401859,-0.08976462280011936,0.20405311450578048,1,fossil1
-0.26635607410710266,0.4267486636903618,-0.8715365660226098,1,fossil1
0.3971451310608157,-0.6071317312029973,1.473582003359969,1,fossil1
-0.4115652838878544,-0.27057301364245306,-1.3157619995001943,1,fossil1
0.4601117324705462,1.837557951827958,0.7137088110089138,1,fossil1
-0.24873837215347036,-2.2377617653959248,0.12746436298602087,1,fossil1
-0.3463677239658337,0.6296201480331348,-1.2906313346648155,1,fossil1
0.6896913238992469,1.6580391835636563,1.7709960887700003,1,fossil1
-0.4270062116864566,-2.58300588116741,-0.7430332601305145,1,fossil1
-0.10679386003860947,1.213859615700139,-0.7825618006056582,1,fossil1
0.47274249418421477,1.296440257938362,1.2666625860810985,1,fossil1
-0.3370191122900155,-2.4484868635438106,-0.34638118578553423,1,fossil1
-0.2578011106691883,0.9440849702301036,-1.1202044712208992,1,fossil1
0.6868335064474439,1.6496893973767306,1.719752264895782,1,fossil1
-0.450421370705419,-2.493618040934635,-0.6401655473398228,1,fossil1
-0.21952634990454795,0.6170865928068985,-1.022638476984817,1,fossil1
0.6322688326884696,1.939176607837253,1.2674937007633418,1,fossil1
-0.24113474644155353,-2.271733291952414,0.12886622551622187,1,fossil1
-0.5645181231086837,-0.09214120250675967,-1.477563322126431,1,fossil1
0.7482994853506203,2.4626788917487636,1.3103929662805223,1,fossil1
-0.13338449034872035,-2.07603758753063,0.24483946073463303,1,fossil1
-0.4886088290096098,-0.6184036074534429,-1.4674009699643649,1,fossil1
0.4943609455757251,2.553336771425738,0.8628742807074983,1,fossil1
0.09445586052050411,-1.5393320212162867,0.8207863993530858,1,fossil1
-0.6668066341949738,-1.2821846160657218,-1.560709811148895,1,fossil1
0.5391032793443771,2.6483152718530056,0.5486874379111017,1,fossil1
0.1809234107233404,-0.929591510572568,1.0482624441831043,1,fossil1
-0.6167101011731646,-1.8782204984588118,-1.3768390079453843,1,fossil1
0.25251788288498467,2.4528871118441904,0.00459544223216346,1,fossil1
0.43951624267672784,-0.2118779336772995,1.47852461527268,1,fossil1
-0.6809232876417997,-2.144480816253212,-1.437600746542767,1,fossil1
0.23688742634623977,2.2200354720851228,0.018952745757372796,1,fossil1
0.43038255434800776,-0.21473755149331658,1.3041863668196307,1,fossil1
-0.6560300312431664,-1.9258281891971594,-1.2468288598729944,1,fossil1
0.2584501166531121,2.24774575928895,-0.1371938277603062,1,fossil1
0.3238890788707911,-0.46611730166537513,1.5021190022389515,1,fossil1
-0.5634064480615327,-1.7860848509040257,-1.5921374807184943,1,fossil1
0.34100397099137936,2.620749196945177,0.3975516201334026,1,fossil1
0.1346828262015505,-1.4521000671485538,1.0462344601426732,1,fossil1
-0.5380940288759501,-0.8348440557609236,-1.6555298244718508,1,fossil1
0.5119930478349429,2.494043232903656,1.1186500651806384,1,fossil1
-0.04967784842790343,-2.1942978748849677,0.10908250300424904,1,fossil1
-0.42162590634054065,0.3506223847515076,-1.2586581100069552,1,fossil1
0.5888687081145862,1.5214692040167117,1.5793317373407527,1,fossil1
-0.43595427820300287,-2.345007392418619,-0.8945867829217629,1,fossil1
0.03495643288534239,1.886767708019449,-0.17919334173787763,1,fossil1
0.4089361253038606,-0.5105682938937433,1.0060856010369372,1,fossil1
-0.5937684832390646,-1.074553196440145,-1.3995361583164216,1,fossil1
0.46400485698943444,2.115254719241662,1.1886438898960552,1,fossil1
-0.19529466627276415,-2.269616547391755,-0.2687434363796993,1,fossil1
-0.14234648458552251,1.531898080843837,-0.8512080994678193,1,fossil1
0.47475656822231627,-0.06399532000156105,1.5064021009331308,1,fossil1
-0.5784720662434432,-1.4351409481267936,-1.5618038775801086,1,fossil1
0.4192689023379471,2.186614873242724,1.0837386969303757,1,fossil1
-0.1907431987405184,-2.1562020024673245,-0.1665589053067611,1,fossil1
-0.03545537227346725,1.616115264260059,-0.8233545644243451,1,fossil1
0.27988028904838946,-0.5541918001522848,1.4927016245072646,1,fossil1
-0.47849432446739887,-0.8824357788150612,-1.6516227847141296,1,fossil1
0.5248873454206878,2.0235592214279983,1.3241340890016444,1,fossil1
-0.3817449012722126,-2.3331748455219365,-0.6862279454266614,1,fossil1
0.08634435560637574,1.9457720519290096,-0.09906984059868204,1,fossil1
0.27957785633237375,-1.1797811571467423,0.8068031044260775,1,fossil1
-0.5019842792956111,0.3032186013872947,-1.3137977163137662,1,fossil1
0.45957764066776124,0.4720796365610339,1.6535451000266352,1,fossil1
-0.3629629109100494,-1.2690642872338511,-1.6427950933626314,1,fossil1
0.37984953513563446,1.9835577369988688,1.2156368887709688,1,fossil1
-0.3637835783249209,-2.201516320905671,-0.6491113259856064,1,fossil1
0.17556484522021773,2.0192592316613744,0.043527614492938904,1,fossil1
0.08739429001040543,-1.6475395901078287,0.5900940473497233,1,fossil1
-0.2970534725724176,1.065570611204977,-1.192268894574888,1,fossil1
0.4056712709457228,-0.37438566930781236,1.7408025979106334,1,fossil1
-0.47748914053203717,-0.5605730116936338,-1.8463643973074901,1,fossil1
0.5973163184492045,1.7055902067207638,1.3671891854807507,1,fossil1
-0.5955259780262429,-2.3216720114809815,-0.8941016334312477,1,fossil1
0.35950580742050353,2.2678480748591223,0.5298462488974601,1,fossil1
-0.09480458114410141,-2.1403933387422516,0.032809590319987,1,fossil1
-0.06975161398651818,1.8510963890157945,-0.6280538132988448,1,fossil1
0.20569345798913463,-1.1159756615338234,1.1007154536022268,1,fossil1
-0.3616302413258867,0.28996050697507375,-1.4339297667433095,1,fossil1
0.44381743853308536,0.46658666069936716,1.5756509244031462,1,fossil1
-0.41651729737362075,-1.386797535889086,-1.4942422829606323,1,fossil1
0.4191621544827513,2.17117993990223,1.0298424154235408,1,fossil1
-0.3790968513477798,-2.288995386186735,-0.32989481158411776,1,fossil1
0.13564190831080916,1.9779143739064744,-0.2724046362962391,1,fossil1
0.13711894807053204,-1.5976986720683486,0.8765308705586482,1,fossil1
-0.30212218796947043,0.963285356275761,-1.4362258236834895,1,fossil1
